,pokemonId,latitude,longitude,appearedLocalTime,appearedTimeOfDay,city,continent,weather,population_density,urban,suburban,midurban,neigbour
3310,19,39.03501,-94.847081,2016-09-08T01:19:34,night,Chicago,America,Clear,96.438835,False,False,False,Shawnee，Johnson County
3311,16,34.101107,-117.94416799999999,2016-09-08T01:19:32,night,Los_Angeles,America,Clear,683.3539,False,True,True,Los Angeles County，California
3312,16,39.411731,-77.418155,2016-09-08T01:19:30,night,New_York,America,Clear,849.4422599999999,True,True,True,"2, Frederick，Frederick County"
3313,69,32.954817999999996,-84.327211,2016-09-08T01:19:29,night,New_York,America,Clear,86.49835999999999,False,False,False,Upson County，Georgia
3314,32,20.486185,-97.453391,2016-09-08T01:19:28,night,Mexico_City,America,Clear,166.13933,False,False,False,Coatzintla，Coatzintla
3316,16,29.409271,-95.658079,2016-09-08T01:19:24,night,Chicago,America,Clear,6.129168,False,False,False,Fort Bend County，Texas
3317,58,25.726001999999998,-100.379662,2016-09-08T01:19:23,night,Monterrey,America,Clear,2521.0115,True,True,True,Monterrey，Nuevo León
3318,16,44.478471,-73.212747,2016-09-08T01:19:23,night,New_York,America,PartlyCloudy,591.0899,False,True,True,Burlington，Chittenden County
3319,52,49.264047,-123.1556,2016-09-08T01:19:21,night,Vancouver,America,Clear,4842.1626,True,True,True,Vancouver，Greater Vancouver
3320,16,34.108461,-117.95075700000001,2016-09-08T01:19:21,night,Los_Angeles,America,Clear,683.3539,False,True,True,California，United States
3321,19,26.544922999999997,-80.073355,2016-09-08T01:19:21,night,New_York,America,Clear,1517.408,True,True,True,Palm Beach County，Florida
3322,35,20.53815,-97.42187,2016-09-08T01:19:18,night,Mexico_City,America,Clear,2431.2341,True,True,True,Poza Rica，Poza Rica
3323,20,49.832052000000004,-99.960289,2016-09-08T01:19:17,night,Winnipeg,America,LightRain,458.58234000000004,False,True,True,Division No. 7，Manitoba
3325,17,39.412988,-77.410712,2016-09-08T01:19:12,night,New_York,America,Clear,849.4422599999999,True,True,True,"Frederick，2, Frederick"
3326,19,48.608814,-93.37947,2016-09-08T01:19:11,night,Winnipeg,America,Rain,67.10759,False,False,False,Rainy River District，Ontario
3327,69,43.757053000000006,-79.215375,2016-09-08T01:19:09,night,Toronto,America,LightRain,3249.4587,True,True,True,Scarborough，Toronto
3328,17,37.653341999999995,-122.409783,2016-09-08T01:19:08,night,Los_Angeles,America,Clear,3022.1426,True,True,True,South San Francisco，San Mateo County
3329,16,39.415928,-77.40990500000001,2016-09-08T01:19:08,night,New_York,America,Clear,849.4422599999999,True,True,True,"Frederick，2, Frederick"
3330,16,32.912442999999996,-84.33329300000001,2016-09-08T01:19:07,night,New_York,America,Clear,86.49835999999999,False,False,False,Upson County，Georgia
3331,74,25.726834,-100.380803,2016-09-08T01:19:06,night,Monterrey,America,Clear,2521.0115,True,True,True,Monterrey，Nuevo León
3333,19,39.413142,-77.407753,2016-09-08T01:19:04,night,New_York,America,Clear,849.4422599999999,True,True,True,"Frederick，2, Frederick"
3334,32,44.478175,-73.215693,2016-09-08T01:19:03,night,New_York,America,PartlyCloudy,591.0899,False,True,True,Burlington，Chittenden County
3335,96,44.479326,-73.214487,2016-09-08T01:19:02,night,New_York,America,PartlyCloudy,591.0899,False,True,True,Burlington，Chittenden County
3336,111,34.102214000000004,-117.943252,2016-09-08T01:19:02,night,Los_Angeles,America,Clear,683.3539,False,True,True,Los Angeles County，California
3337,21,43.760475,-79.217138,2016-09-08T01:19:00,night,Toronto,America,LightRain,3249.4587,True,True,True,Scarborough，Toronto
3338,96,43.771141,-79.213436,2016-09-08T01:19:00,night,Toronto,America,LightRain,3249.4587,True,True,True,Scarborough，Toronto
3339,35,18.485707,-66.882042,2016-09-08T01:19:00,night,Puerto_Rico,America,Clear,286.21533,False,False,True,Camuy，Puerto Rico
3340,10,49.266804,-123.155318,2016-09-08T01:19:00,night,Vancouver,America,Clear,4842.1626,True,True,True,Vancouver，Greater Vancouver
3341,54,39.412766999999995,-77.411609,2016-09-08T01:18:59,night,New_York,America,Clear,849.4422599999999,True,True,True,"Frederick，2, Frederick"
3342,19,39.415471000000004,-77.415196,2016-09-08T01:18:59,night,New_York,America,Clear,849.4422599999999,True,True,True,"Frederick，2, Frederick"
3344,16,30.001702,-90.183048,2016-09-08T01:18:58,night,Chicago,America,Clear,0.0,False,False,False,5，Jefferson Parish
3345,13,39.411652000000004,-77.417438,2016-09-08T01:18:56,night,New_York,America,Clear,849.4422599999999,True,True,True,"2, Frederick，Frederick County"
3346,13,48.608115999999995,-93.389894,2016-09-08T01:18:56,night,Winnipeg,America,Rain,67.10759,False,False,False,Rainy River District，Ontario
3347,10,44.635773,-63.571329000000006,2016-09-08T01:18:54,night,Halifax,America,Clear,1055.8982,True,True,True,Halifax，Halifax
3348,21,49.267782000000004,-123.15394199999999,2016-09-08T01:18:48,night,Vancouver,America,Clear,4842.1626,True,True,True,Vancouver，Greater Vancouver
